CommoditySitcId,SitcCode,Sitc1Code,Sitc2Code,Sitc3Code,Sitc4Code,Sitc1Desc,Sitc2Desc,Sitc3Desc,Sitc4Desc,SitcDesc
84123,84123,8,84,84100,84120,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's & boys' suits & ensembles, of tex fab, not knitted or crocheted, (other than those of heading 845.20)","Men's and boys' ensembles, of tex fab, not knitted or crocheted, (other than those of heading 845.20)"
84130,84130,8,84,84100,84130,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's and boys' jackets & blazers, of tex fab, not knitted or crocheted, (other than those of heading 845.20)","Men's and boys' jackets & blazers, of tex fab, not knitted or crocheted, (other than those of heading 845.20)"
84140,84140,8,84,84100,84140,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's or boys' trousers, bib & brace overalls & shorts, of tex fab, not knt or crd (o/t those of hdg 845.2)","Men's or boys' trousers, bib & brace overalls & shorts, of tex fab, not knt or crd (o/t those of hdg 845.2)"
84151,84151,8,84,84100,84150,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's and boys' shirts, of tex fab, not knitted or crocheted, (other than those of heading 845.20)","Men's and boys' shirts of cotton, not knitted or crocheted, (other than those of heading 845.20)"
84159,84159,8,84,84100,84150,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's and boys' shirts, of tex fab, not knitted or crocheted, (other than those of heading 845.20)","Men's & boys' shirts of tex fab other than cotton, not knitted or crd, (other than those of heading 845.20)"
84161,84161,8,84,84100,84160,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's & boys' u/gmt, nightwear & bathrobes etc, of tex fab, not knt or crd, (o/t those of heading 845.20)","Men's & boys' underpants & briefs, of tex fab, not knitted or crocheted, (other than those of heading 845.20)"
84162,84162,8,84,84100,84160,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's & boys' u/gmt, nightwear & bathrobes etc, of tex fab, not knt or crd, (o/t those of heading 845.20)","Men's & boys' nightshirts & pyjamas, of tex fab, not knitted or crocheted,(other than those of hdg 845.20)"
84169,84169,8,84,84100,84160,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Men's & boys' u/gmt, nightwear & bathrobes etc, of tex fab, not knt or crd, (o/t those of heading 845.20)","Men's & boys' singlets & other vests, bathrobes & dressing gowns etc,of tex fab,not knt or crd(o/t hdg 845.6)"
84200,84200,8,84,84200,84200,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)",,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)"
84211,84211,8,84,84200,84210,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Women's & girls' overcoats, car-coats, anoraks & the like, of tex fab, not knt or crd (o/t hdg 845.20)","Women's & girls' overcoats, raincoats, car-coats & the like of textile fab, not knt or crd (o/t hdg 845.20)"
84219,84219,8,84,84200,84210,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Women's & girls' overcoats, car-coats, anoraks & the like, of tex fab, not knt or crd (o/t hdg 845.20)","Women's & girls' anoraks,ski-jackets,wind-cheaters & the like, of textile fab, not knt or crd (o/t hdg 845.20)"
84221,84221,8,84,84200,84220,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Women's & girls' suits & ensembles, of tex fab, not knitted or crocheted, (other than those of hdg 845.20)","Women's & girls' suits, of textile fabrics, not knitted or crocheted, (other than those of heading 845.20)"
84222,84222,8,84,84200,84220,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Women's & girls' suits & ensembles, of tex fab, not knitted or crocheted, (other than those of hdg 845.20)","Women's & girls' ensembles, of textile fabrics, not knitted or crocheted, (other than those of hdg 845.20)"
84230,84230,8,84,84200,84230,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Women's & girls' jackets/blazers of tex.fab.not knitted or crocheted, (other than those of heading 845.20)","Women's & girls' jackets/blazers of tex.fab.not knitted or crocheted, (other than those of heading 845.20)"
84240,84240,8,84,84200,84240,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Women's & girls' dresses, of textile fabrics, not knitted or crocheted, (other than those of heading 845.20)","Women's & girls' dresses, of textile fabrics, not knitted or crocheted, (other than those of heading 845.20)"
84250,84250,8,84,84200,84250,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Women's & girls' skirts & divided skirts, of tex fab, not knitted or crocheted, (o/t those of heading 845.2)","Women's & girls' skirts & divided skirts, of tex fab, not knitted or crocheted, (o/t those of heading 845.2)"
84260,84260,8,84,84200,84260,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Women's & girls' trousers, shorts, breeches & bib & brace overalls, of tex fab,not knt or crd (o/t hdg 845.2)","Women's & girls' trousers, shorts, breeches & bib & brace overalls, of tex fab,not knt or crd (o/t hdg 845.2)"
84270,84270,8,84,84200,84270,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Women's & girls' blouses, shirts & shirt-blouses, of tex fab, not knt or crd, (o/t those of heading 845.20)","Women's & girls' blouses, shirts & shirt-blouses, of tex fab, not knt or crd, (o/t those of heading 845.20)"
84281,84281,8,84,84200,84280,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Women's & girls' u/gmt, nightwear & bathrobes etc, of tex fab, not knt or crd, (o/t those in heading 845.60)","Women's & girls' slips & petticoats, of textile fabrics, not knitted or crocheted (o/t those of hdg 845.20)"
84282,84282,8,84,84200,84280,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Women's & girls' u/gmt, nightwear & bathrobes etc, of tex fab, not knt or crd, (o/t those in heading 845.60)","Women's & girls' nightdresses & pyjamas, of tex fab, not knitted or crocheted, (o/t those of hdg 845.20)"
84289,84289,8,84,84200,84280,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Women's & girls' outer garments, under garments & nightwear, of tex fab, not knt or crd (o/t hdgs 845.20&60)","Women's & girls' u/gmt, nightwear & bathrobes etc, of tex fab, not knt or crd, (o/t those in heading 845.60)","Women's & girls' under garments, bathrobes etc of hdg 842.80, nes"
84300,84300,8,84,84300,84300,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, knitted or crd (o/t hdgs 845.20&60)",,"Men's or boys' outer garments, under garments and nightwear, of tex fab, knitted or crd (o/t hdgs 845.20&60)"
84310,84310,8,84,84300,84310,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, knitted or crd (o/t hdgs 845.20&60)","Men's or boys' overcoats, car-coats,capes,anoraks ski-jackets & the like, knitted or crd (o/t hdg 845.20)","Men's or boys' overcoats, car-coats,capes,anoraks ski-jackets & the like, knitted or crd (o/t hdg 845.20)"
84321,84321,8,84,84300,84320,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, knitted or crd (o/t hdgs 845.20&60)","Men's or boys' suits, ensembles, jackets, blazers, trousers,bib & brace overalls,breeches & shorts, knt or crd","Men's & boys' suits, of textile fabrics, knitted or crocheted (other than those of heading 845.20)"
84322,84322,8,84,84300,84320,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, knitted or crd (o/t hdgs 845.20&60)","Men's or boys' suits, ensembles, jackets, blazers, trousers,bib & brace overalls,breeches & shorts, knt or crd","Men's & boys' ensembles, of textile fabrics, knitted or crocheted, (other than those of heading 845.20)"
84323,84323,8,84,84300,84320,Miscellaneous manufactured articles,Articles of apparel & clothing accessories,"Men's or boys' outer garments, under garments and nightwear, of tex fab, knitted or crd (o/t hdgs 845.20&60)","Men's or boys' suits, ensembles, jackets, blazers, trousers,bib & brace overalls,breeches & shorts, knt or crd","Men's & boys' jackets & blazers, or textile fabrics, knitted or crocheted (o/t those of heading 845.20)"
